1752,層,27553
1753,棍,1977
1754,妻,25055
1755,蜜,12578
1756,存,23985
1757,摺,1412
1758,薪,17874
1759,席,36337
1760,銳,2676
1761,覽,10099
1762,館,30108
1763,職,51028
1764,丈,5950
1765,瞎,1698
1766,宴,5095
1767,紗,4845
1768,偏,13315
1769,几,115
1770,醬,10303
1771,舍,4836
1772,乾,18680
1773,麵,20841
1774,宥,2293
1775,澄,5053
1776,襲,7910
1777,涼,7167
1778,陌,2953
1779,占,7459
1780,漿,2624
1781,漢,11341
1782,堡,6856
1783,胡,11433
1784,椒,3005
1785,鹽,4665
1786,賣,34468
1787,牛,26404
1788,廳,19212
1789,董,18612
1790,聊,12789
1791,迫,8216
1792,熔,348
1793,塗,3670
1794,囊,2935
1795,顆,12954
1796,杯,13623
1797,衝,24091
1798,奶,22822
1799,烘,2320
1800,豆,11807
1801,竣,591
1802,咀,736
1803,嚼,1651
1804,介,17601
1805,盟,27047
1806,昌,9071
1807,罷,3786
1808,截,9984
1809,爐,6931
1810,堯,1288
1811,央,15685
1812,奕,7043
1813,赫,4722
1814,姻,6289
1815,砸,4315
1816,抬,3656
1817,桌,12478
1818,典,30469
1819,涵,7219
1820,贏,10977
1821,川,28718
1822,俄,9680
1823,斯,78131
1824,丁,10761
1825,卿,1295
1826,坐,22178
1827,威,30270
1828,脅,5857
1829,虛,7345
1830,★,10167
1831,彰,7603
1832,卦,1446
1833,佛,10389
1834,鹿,5445
1835,夯,3562
1836,墟,398
1837,遜,2310
1838,囉,4614
1839,濱,3763
1840,蛤,1029
1841,蜊,350
1842,役,11530
1843,殖,3902
1844,居,31566
1845,闢,1081
1846,棟,5538
1847,磚,2385
1848,牆,8848
1849,古,22338
1850,樸,1199
1851,殼,3364
1852,毋,355
1853,莒,327
1854,吸,34819
1855,址,6699
1856,寓,2765
1857,埔,3245
1858,村,14336
1859,茅,789
1860,扁,4469
1861,矮,1245
1862,虹,2729
1863,夢,22351
1864,簷,333
1865,七,14418
1866,藍,21450
1867,綠,20721
1868,玻,5595
1869,璃,5431
1870,廟,5368
1871,宮,16129
1872,朝,16353
1873,后,6655
1874,貌,7411
1875,斥,3668
1876,緻,4780
1877,虎,10971
1878,祖,8804
1879,燈,18492
1880,耀,6641
1881,木,16295
1882,裕,4565
1883,妨,6169
1884,蚵,746
1885,漆,2164
1886,棚,4441
1887,藏,15474
1888,隧,2020
1889,雕,3580
1890,逛,5047
1891,擠,7135
1892,授,13148
1893,貨,21090
1894,蔦,209
1895,摘,2707
1896,京,19617
1897,招,19359
1898,瓜,8583
1899,雞,20370
1900,耗,5175
1901,熬,3209
1902,秘,16020
1903,魂,4466
1904,蠣,489
1905,鍋,10171
1906,廚,8467
1907,祐,1658
1908,噌,573
1909,碗,6365
1910,菜,27162
1911,坡,8815
1912,滷,2252
1913,澤,5973
1914,嘗,7190
1915,益,23514
1916,遽,272
1917,松,10870
1918,貳,164
1919,嚐,4029
1920,麻,18142
1921,酸,15423
1922,石,22999
1923,御,1324
1924,膳,905
1925,辣,12475
1926,翠,1795
1927,粵,466
1928,挾,940
1929,拓,3455
1930,揉,1251
1931,鴨,4479
1932,烹,1722
1933,蜂,3856
1934,巢,1989
1935,荔,371
1936,茸,811
1937,齋,497
1938,燻,686
1939,茴,65
1940,烤,8355
1941,糕,8269
1942,蒸,2752
1943,蟹,3188
1944,皇,7308
1945,蒜,1627
1946,焗,193
1947,蝦,6249
1948,州,20068
1949,座,31298
1950,閒,7243
1951,寬,10825
1952,敞,1323
1953,胃,6705
1954,檀,317
1955,島,24072
1956,─,3112
1957,酥,4008
1958,撻,870
1959,菠,478
1960,蘿,3264
1961,粹,2015
1962,菁,2256
1963,濟,25085
1964,貿,6432
1965,摩,12138
1966,卷,2552
1967,競,18245
1968,崛,1169
1969,鴿,1352
1970,嗆,7557
1971,添,8597
1972,促,9628
1973,釣,2829
1974,釁,1349
1975,觸,16000
1976,旋,4341
1977,燦,6405
1978,棘,307
1979,瑕,1461
1980,疵,861
1981,杰,6467
1982,律,24635
1983,陶,6105
1984,喻,1609
1985,弄,5967
1986,鄰,8607
1987,蠟,1599
1988,哩,2587
1989,冰,25154
1990,淇,4706
1991,盒,5549
1992,巧,16374
1993,野,34875
1994,葵,1056
1995,熟,16213
1996,脆,6102
1997,腸,9382
1998,轟,17485
1999,餅,8568
2000,霜,2610
2001,檸,2031
2002,檬,1905
2003,夷,1520
2004,塢,2329
2005,喬,10816
2006,隆,14359
2007,艾,11697
2008,默,13168
2009,鳳,6428
2010,胎,10061
2011,噪,1567
2012,耳,12147
2013,艙,2903
2014,q,2972
2015,誌,8831
2016,乖,6647
2017,樁,1231
2018,鈔,2272
2019,洛,9827
2020,杉,2869
2021,磯,2568
2022,饋,3953
2023,繳,8937
2024,稅,20287
2025,仗,1412
2026,魏,7162
2027,宗,14772
2028,霖,4510
2029,涯,9971
2030,敗,30221
2031,韋,3471
2032,織,13114
2033,哲,22726
2034,抓,14330
2035,猶,3341
2036,豫,1423
2037,嫻,1540
2038,瑜,5531
2039,孫,10540
2040,頗,4307
2041,詞,12404
2042,碰,10545
2043,輩,9475
2044,圭,1186
2045,臬,32
2046,愚,810
2047,煩,6521
2048,籃,18478
2049,姊,11933
2050,縱,3476
2051,肚,8975
2052,撇,1500
2053,掙,1853
2054,扎,3000
2055,怪,17308
2056,浮,5505
2057,嫌,24625
2058,踵,137
2059,距,14606
2060,愈,6067
2061,媳,1921
2062,犬,11598
2063,秋,10439
2064,珮,1103
2065,騏,689
2066,鄭,18473
2067,臧,124
2068,芮,1088
2069,嫁,3819
2070,批,24342
2071,淘,3992
2072,娃,9032
2073,葉,16979
2074,齊,10646
2075,捨,5004
2076,殺,35674
2077,睛,10965
2078,忌,2636
2079,妒,677
2080,逗,6203
2081,蠶,416
2082,絢,411
2083,睽,1971
2084,函,3511
2085,嘴,13935
2086,喔,12922
2087,嘹,46
2088,淺,3593
2089,澈,808
2090,崩,7855
2091,宰,2162
2092,侃,1299
2093,嘛,4207
2094,哇,1821
2095,攤,7238
2096,禍,7197
2097,妙,6395
2098,珠,8667
2099,魅,4667
2100,漓,301
2101,圓,16232
2102,鑑,5136
2103,燉,1420
2104,鵬,1835
2105,趙,9490
2106,歐,28657
2107,銜,1681
2108,酩,47
2109,窖,82
2110,釀,3585
2111,葡,2556
2112,萄,2417
2113,剩,9589
2114,梗,1480
2115,渣,1845
2116,餾,50
2117,渴,2202
2118,伊,15185
2119,莎,7023
2120,艷,2496
2121,肥,9620
2122,榛,406
2123,煎,2523
2124,鱸,199
2125,菇,2154
2126,蘑,308
2127,豬,12303
2128,漬,840
2129,佐,4360
2130,壞,19071
2131,醃,931
2132,帕,3485
2133,輟,233
2134,番,6634
2135,茄,2508
2136,浸,1574
2137,雅,15698
2138,喆,684
2139,借,7336
2140,屏,6720
2141,敲,15650
2142,氏,4256
2143,罰,15681
2144,瑀,313
2145,婊,443
2146,思,29959
2147,呆,4145
2148,爺,7713
2149,逆,8015
2150,績,19876
2151,俗,5135
2152,勳,5983
2153,尾,14288
2154,遍,6780
2155,諾,12538
2156,凝,2785
2157,稍,9193
2158,贊,4376
2159,云,3102
2160,岑,1720
2161,柯,26945
2162,菲,12242
2163,臂,4008
2164,痠,1023
2165,琴,3497
2166,惡,15266
2167,躲,5548
2168,肢,4426
2169,頓,11376
2170,鋼,9170
2171,疲,4005
2172,倦,908
2173,頒,6080
2174,仁,19669
2175,遵,3122
2176,循,6174
2177,蔬,4697
2178,寄,4987
2179,託,5990
2180,某,12806
2181,緒,10651
2182,鄧,4627
2183,君,9041
2184,詩,5574
2185,鍛,1244
2186,鍊,3591
2187,舟,1657
2188,惜,9579
2189,弱,10288
2190,墾,1379
2191,耕,2988
2192,紮,3088
2193,洩,4988
2194,乏,4711
2195,貂,238
2196,瀑,1406
2197,粗,3840
2198,坑,2466
2199,陰,9218
2200,削,1688
2201,永,26604
2202,賊,1742
2203,崙,1080
2204,貓,36919
2205,抄,2430
2206,剽,124
2207,竊,6680
2208,窩,2818
2209,崇,3528
2210,拜,13893
2211,仿,4117
2212,谷,8947
2213,塔,11599
2214,穫,1089
2215,淹,2784
2216,洪,20733
2217,嘎,1389
2218,緯,2528
2219,盥,192
2220,刷,7654
2221,邁,6228
2222,祭,6430
2223,彭,8122
2224,謙,3310
2225,艦,15779
2226,悟,1793
2227,紐,9204
2228,跆,1376
2229,積,33583
2230,征,3048
2231,徵,13175
2232,召,14275
2233,奧,17205
2234,革,13467
2235,羽,6519
2236,籤,3636
2237,盃,12629
2238,昇,3211
2239,峽,3296
2240,逾,4492
2241,礁,2164
2242,丘,2571
2243,黎,7145
2244,睞,1457
2245,澳,13655
2246,游,13037
2247,泳,6744
2248,畔,1043
2249,噗,681
2250,蛙,1351
2251,奔,4831
2252,歪,2791
2253,爹,686
2254,柏,13624
2255,捉,3317
2256,爬,5903
2257,碼,12875
2258,蕙,1136
2259,璇,784
2260,銷,23796
2261,侯,3423
2262,罕,2891
2263,儲,3724
2264,蓄,2287
2265,泛,2875
2266,溯,1278
2267,趨,6621
2268,攬,1478
2269,怡,4812
2270,伶,1255
2271,暴,20078
2272,怒,11894
2273,吋,3764
2274,磁,2267
2275,怨,7119
2276,妳,26459
2277,鉛,1040
2278,扯,4116
2279,扔,603
2280,汰,3450
2281,欸,1770
2282,棉,3804
2283,跡,7609
2284,贓,1111
2285,埋,3477
2286,蹤,9534
2287,逮,9381
2288,盜,9214
2289,鑰,1503
2290,匙,2581
2291,逃,14135
2292,惟,3763
2293,矢,736
2294,狡,351
2295,罪,28801
2296,狩,610
2297,獵,6046
2298,耆,227
2299,阱,592
2300,傍,2203
2301,撒,4789
2302,諸,3357
2303,滅,6119
2304,笛,885
2305,顗,21
2306,賚,17
2307,踏,7647
2308,鬧,10073
2309,鶴,1166
2310,濬,235
2311,臺,12323
2312,橋,13391
2313,贈,8525
2314,搖,8912
2315,挹,887
2316,楦,41
2317,契,6178
2318,污,5295
2319,涂,777
2320,溱,185
2321,敦,8507
2322,郝,2372
2323,斌,2974
2324,芃,127
2325,煤,1337
2326,歧,2797
2327,肝,5147
2328,籠,3448
2329,囪,126
2330,亦,10382
2331,硫,754
2332,氮,273
2333,臭,4453
2334,欺,4478
2335,牠,35252
2336,傢,1192
2337,伙,1503
2338,獺,621
2339,飼,9032
2340,捏,2139
2341,邪,1857
2342,凰,879
2343,芽,1581
2344,か,501
2345,ね,92
2346,め,178
2347,潰,5555
2348,忠,10860
2349,吞,6245
2350,懶,3617
2351,惰,470
2352,貫,3940
2353,徹,4514
2354,嬌,5492
2355,擅,2836
2356,奢,1841
2357,襯,3667
2358,緞,411
2359,燭,1112
2360,潔,10350
2361,娜,10613
2362,裘,527
2363,櫃,9221
2364,瓷,1024
2365,矩,890
2366,潑,4332
2367,燙,2969
2368,匠,858
2369,藤,4005
2370,°,357
2371,晶,8148
2372,鑽,4323
2373,髦,931
2374,鼎,3860
2375,租,12258
2376,宅,11670
2377,拋,3859
2378,頃,1458
2379,杭,1393
2380,遞,4474
2381,旺,4887
2382,勘,2321
2383,餵,4726
2384,髒,3623
2385,澡,4422
2386,貪,3089
2387,吹,6984
2388,哨,1415
2389,汪,5449
2390,股,42689
2391,淩,1887
2392,閻,470
2393,蕾,4443
2394,裙,5051
2395,賭,4372
2396,僵,2236
2397,椅,6281
2398,飄,3219
2399,郡,1414
2400,尊,11732
2401,伯,11108
2402,郵,6886
2403,凱,14315
2404,蒂,6732
2405,․,203
2406,鐸,944
2407,閱,10784
2408,犧,3669
2409,牲,3866
2410,宵,1700
2411,饞,249
2412,省,14562
2413,宿,9253
2414,堪,4867
2415,鹹,3405
2416,戳,1199
2417,籍,12230
2418,紹,8896
2419,癮,2928
2420,帖,721
2421,唐,6184
2422,綺,2357
2423,泊,1870
2424,繃,1313
2425,哽,1251
2426,咽,1682
2427,悠,4589
2428,築,10139
2429,殿,1844
2430,庇,1008
2431,佑,2882
2432,坍,565
2433,哀,3943
2434,庶,253
2435,齒,3149
2436,吼,2037
2437,啤,3753
2438,吠,457
2439,陀,848
2440,漏,4867
2441,斗,3701
2442,酷,4966
2443,薩,8716
2444,巫,1925
2445,鋒,8274
2446,仆,152
2447,栽,2442
2448,脹,1923
2449,六,21830
2450,Ｘ,436
2451,乙,2038
2452,膿,511
2453,瘍,472
2454,鈣,1056
2455,刺,16565
2456,孔,6931
2457,崗,1714
2458,醋,2586
2459,嬉,520
2460,噎,189
2461,鈍,393
2462,喉,2354
2463,夾,6783
2464,肛,872
2465,掃,8255
2466,蕩,1655
2467,腐,4046
2468,倡,1133
2469,艘,3657
2470,艇,4989
2471,â,42
2472,曼,11503
2473,押,5281
2474,畝,261
2475,箔,360
2476,籬,452
2477,珊,3199
2478,饒,1766
2479,挖,5166
2480,礦,3361
2481,瀰,548
2482,纖,4345
2483,庸,979
2484,臣,2889
2485,恆,3072
2486,蔣,6315
2487,頤,419
2488,懲,3016
2489,肆,1233
2490,．,6290
2491,晃,3207
2492,駱,592
2493,搗,786
2494,獅,13306
2495,葛,5563
2496,霸,12531
2497,扛,3057
2498,乃,4309
2499,羨,3677
2500,慕,4616
2501,脾,2113
2502,捧,2235
2503,唉,750
2504,唷,2746
2505,晾,305
2506,敬,8948
2507,戚,2025
2508,郎,4292
2509,娘,7901
2510,擋,6497
2511,趴,6563
2512,揪,2195
2513,熾,649
2514,壢,2642
2515,廖,6078
2516,内,269
2517,邏,4225
2518,熄,1182
2519,竹,21484
2520,糗,994
2521,躁,1321
2522,鬱,4000
2523,渠,485
2524,欠,4018
2525,督,6043
2526,飭,64
2527,鬼,14746
2528,怖,6250
2529,獸,6241
2530,倪,1238
2531,腔,3724
2532,佔,10067
2533,塘,1154
2534,炭,1839
2535,渾,1746
2536,奄,343
2537,懈,781
2538,怠,730
2539,軀,674
2540,脖,2532
2541,構,15814
2542,胞,6682
2543,塞,12157
2544,脈,4135
2545,脂,6521
2546,囤,512
2547,枕,1900
2548,筋,3542
2549,敷,2205
2550,叮,1566
2551,嚀,700
2552,丹,9899
2553,冕,1193
2554,奪,16954
2555,晉,8524
2556,田,22555
2557,錦,8197
2558,囚,1175
2559,刑,22044
2560,獄,6306
2561,槍,16904
2562,妥,3741
2563,曹,2883
2564,婕,1402
2565,裸,6597
2566,豐,22126
2567,乳,12777
2568,槽,2576
2569,郁,3022
2570,恬,379
2571,愷,2022
2572,蔚,1318
2573,朱,10124
2574,尷,3341
2575,尬,3940
2576,謊,3173
2577,諧,1933
2578,爛,6159
2579,焉,423
2580,猜,4731
2581,瞞,1169
2582,憲,12577
2583,銘,10370
2584,淵,1612
2585,樊,173
2586,傑,17313
2587,茲,9100
2588,琹,57
2589,皓,3788
2590,晴,4144
2591,飢,1153
2592,餓,3696
2593,踢,6081
2594,侍,885
2595,奉,3558
2596,悶,3401
2597,赴,7937
2598,縈,191
2599,繞,5511
2600,饗,1111
2601,哼,1209
2602,屢,2587
2603,擄,1375
2604,旨,1348
2605,吟,805
2606,匆,935
2607,暫,12749
2608,卸,3515
2609,倉,3308
2610,憊,790
2611,佇,218
2612,碌,2018
2613,鳴,3348
2614,禦,6120
2615,賦,2327
2616,勿,3289
2617,余,4691
2618,叢,1703
2619,犀,1342
2620,傲,4114
2621,券,9365
2622,哦,2105
2623,喪,4547
2624,謂,5955
2625,貧,2572
2626,喘,1932
2627,嬰,6425
2628,捷,15364
2629,諱,1135
2630,猿,12894
2631,旬,2680
2632,玠,278
2633,廷,6680
2634,誠,13597
2635,秉,2962
2636,翰,3217
2637,泓,4350
2638,瀚,1390
2639,靖,1438
2640,寰,220
2641,貢,6150
2642,瞄,1084
2643,佣,206
2644,倚,730
2645,闆,12920
2646,枝,3228
2647,猾,122
2648,嚨,833
2649,岳,2564
2650,靶,899
2651,闖,7921
2652,遛,495
2653,痕,3514
2654,撲,4242
2655,凶,1966
2656,芭,1910
2657,螃,648
2658,沐,947
2659,鮭,1169
2660,薯,2554
2661,螺,1618
2662,撼,2502
2663,潢,1855
2664,誘,4972
2665,燥,2828
2666,臘,1564
2667,綁,7133
2668,峻,4251
2669,翹,1790
2670,誼,3244
2671,緹,643
2672,梅,10319
2673,僕,472
2674,鞠,1296
2675,廝,467
2676,瀾,673
2677,鑄,562
2678,寢,729
2679,串,7820
2680,絨,1599
2681,羊,5481
2682,羔,178
2683,暨,3835
2684,徑,7398
2685,>,1360
2686,醛,165
2687,樞,696
2688,酶,254
2689,簍,97
2690,腺,2338
2691,泥,6025
2692,稀,2678
2693,于,4293
2694,婷,5842
2695,迄,1516
2696,菘,445
2697,蔽,761
2698,萎,762
2699,准,4747
2700,悍,6628
2701,螢,8223
2702,菸,6365
2703,蟲,6248
2704,丟,11118
2705,瑤,3343
2706,晤,894
2707,',4099
2708,惑,3360
2709,繁,6763
2710,玫,3430
2711,瑰,3209
2712,綻,916
2713,朵,5070
2714,昂,2739
2715,柱,5447
2716,燮,560
2717,祥,8748
2718,瑋,9236
2719,邸,733
2720,俸,617
2721,辱,3446
2722,撕,2581
2723,翊,885
2724,屠,1285
2725,鄴,26
2726,註,3948
2727,冊,3072
2728,遮,4142
2729,撤,5304
2730,譯,3881
2731,譁,501
2732,砲,9528
2733,輿,1313
2734,剿,256
2735,ㄚ,356
2736,謹,3082
2737,訣,1980
2738,竅,573
2739,濾,1816
2740,蔥,3304
2741,蔔,1600
2742,１,479
2743,撈,2071
2744,瀝,217
2745,２,385
2746,３,444
2747,４,218
2748,勻,1354
2749,篩,2095
2750,５,247
2751,６,135
2752,７,100
2753,■,286
2754,祕,2735
2755,鱈,239
2756,鈉,548
2757,榨,668
2758,橄,1098
2759,欖,1161
2760,譜,2689
2761,※,3286
2762,豎,564
2763,逢,4644
2764,仰,3717
2765,催,2669
2766,沈,5778
2767,諺,1910
2768,彙,1037
2769,堤,1782
2770,爍,347
2771,踩,4319
2772,躺,6561
2773,罵,11282
2774,夭,709
2775,盲,2032
2776,桑,3515
2777,阪,2413
2778,蹋,210
2779,<,760
2780,肖,1757
2781,荷,9073
2782,鋪,3431
2783,疊,3021
2784,捲,5664
2785,苛,736
2786,脯,187
2787,悚,1503
2788,締,3118
2789,勸,4758
2790,拚,5403
2791,糾,4018
2792,匿,1730
2793,揚,10040
2794,傾,4273
2795,惱,2950
2796,拼,6410
2797,溜,3351
2798,昆,3271
2799,儼,773
2800,彥,5883
2801,盯,2514
2802,蓬,1853
2803,勃,2219
2804,詮,2002
2805,耘,595
2806,晦,116
2807,譽,4895
2808,棋,2986
2809,嶄,1008
2810,哉,704
2811,踐,1780
2812,鴻,9891
2813,筒,2052
2814,棲,2040
2815,砍,4771
2816,潤,6562
2817,竭,1473
2818,翔,9844
2819,●,1403
2820,掘,1577
2821,聶,265
2822,ç,87
2823,é,1716
2824,嶼,1803
2825,湧,3178
2826,貸,6304
2827,壹,3854
2828,盼,6543
2829,臻,588
2830,笨,1449
2831,澆,541
2832,僧,365
2833,廉,4022
2834,阮,1400
2835,膏,3426
2836,肓,37
2837,駝,866
2838,胛,99
2839,斜,2074
2840,髖,241
2841,髂,46
2842,紓,1149
2843,伽,459
2844,膈,130
2845,坂,1115
2846,詰,91
2847,臀,2453
2848,膝,3154
2849,蹈,3314
2850,磨,5112
2851,桿,3357
2852,羈,2140
2853,虞,1805
2854,肇,4302
2855,潭,3341
2856,迪,10654
2857,戈,1856
2858,磐,256
2859,繽,2071
2860,津,4088
2861,允,3964
2862,廊,2324
2863,坊,3049
2864,蚤,343
2865,噱,279
2866,隸,860
2867,蘊,693
2868,鎧,1475
2869,搏,1319
2870,霧,4569
2871,剎,854
2872,咪,14079
2873,_,2020
2874,喵,4718
2875,馭,958
2876,黏,4736
2877,剌,513
2878,殲,2306
2879,俠,2539
2880,巾,3104
2881,剔,544
2882,瀟,367
2883,霞,1098
2884,眶,999
2885,慚,181
2886,愧,1301
2887,驕,2070
2888,缽,75
2889,堵,2123
2890,泣,1292
2891,糟,2248
2892,卵,2661
2893,磷,307
2894,哺,865
2895,沖,5233
2896,j,5186
2897,⋯,4449
2898,譬,383
2899,!,9074
2900,?,2268
2901,泌,2554
2902,腋,436
2903,呃,166
2904,龜,4421
2905,穗,846
2906,柴,6807
2907,屁,6600
2908,塵,3141
2909,埃,2010
2910,萌,9987
2911,嗚,1028
2912,嚎,670
2913,逼,8801
2914,賜,980
2915,昀,476
2916,旭,3083
2917,寺,3030
2918,譟,124
2919,兇,4564
2920,暱,944
2921,憤,4814
2922,抖,2299
2923,墊,4666
2924,辜,3373
2925,ㄍ,163
2926,ㄢ,42
2927,廂,3306
2928,煒,1491
2929,姚,2243
2930,潘,11496
2931,杓,208
2932,帆,4021
2933,瑚,1082
2934,儕,328
2935,盈,4261
2936,楠,783
2937,葬,2452
2938,荒,3732
2939,鮑,1263
2940,儂,1409
2941,痍,45
2942,劫,2294
2943,歹,1564
2944,橘,4227
2945,嬤,4933
2946,娥,1177
2947,恨,2524
2948,碧,3360
2949,蕉,2521
2950,猴,1776
2951,辰,3015
2952,綽,991
2953,癥,187
2954,耽,396
2955,肪,2807
2956,蒐,3335
2957,禿,725
2958,苷,78
2959,膨,862
2960,您,4855
2961,甯,1599
2962,晰,1185
2963,靦,443
2964,腆,440
2965,衙,210
2966,銬,608
2967,訕,745
2968,矯,1184
2969,淖,60
2970,瀕,926
2971,獒,173
2972,肋,1179
2973,鎊,1094
2974,雀,2080
2975,鯊,1653
2976,"""",2688
2977,焊,222
2978,擰,79
2979,枚,2766
2980,湘,1669
2981,簇,280
2982,孤,3891
2983,劍,4841
2984,昱,1452
2985,汀,2140
2986,慾,4554
2987,咳,1223
2988,嗽,715
2989,瞭,3288
2990,瘟,155
2991,嚏,296
2992,枉,639
2993,屯,1589
2994,殃,316
2995,膀,2964
2996,臼,257
2997,嗑,525
2998,綱,3038
2999,櫂,182
3000,霓,324
3001,裳,142
3002,甸,1576
3003,謀,5442
3004,亟,324
3005,范,6819
3006,唸,2160
3007,鼠,4888
3008,亨,1776
3009,柵,871
3010,欄,3964
3011,睬,84
3012,奴,3458
3013,嘻,2342
3014,囂,1269
3015,錐,459
3016,賈,4395
3017,磊,1049
3018,頹,308
3019,靡,737
3020,霏,197
3021,媚,1067
3022,韌,1196
3023,霾,853
3024,悲,6177
3025,滯,2024
3026,恤,1698
3027,肘,1022
3028,脊,1690
3029,椎,2185
3030,鞍,360
3031,贅,408
3032,凸,2433
3033,皺,1393
3034,跪,3060
3035,盆,2888
3036,臍,756
3037,|,288
3038,颼,182
3039,鈞,3287
3040,濫,2058
3041,聰,4869
3042,梨,4026
3043,豁,428
3044,賀,5554
3045,恭,2395
3046,頁,8267
3047,妲,185
3048,羿,217
3049,苡,200
3050,萱,3804
3051,譏,305
3052,賃,1169
3053,矗,244
3054,孵,624
3055,０,231
3056,炫,3064
3057,〈,1504
3058,〉,1528
3059,徠,224
3060,宙,1954
3061,騙,12183
3062,闡,456
3063,崔,3152
3064,彆,143
3065,矛,1394
3066,盾,2793
3067,糊,2308
3068,仙,4980
3069,甩,3168
3070,履,2176
3071,踝,1087
3072,璽,1038
3073,徘,615
3074,徊,576
3075,邢,169
3076,釗,287
3077,鑫,1302
3078,琛,200
3079,芯,1410
3080,筱,1862
3081,掐,564
3082,薛,1863
3083,愕,616
3084,眷,1493
3085,梭,1281
3086,謎,1248
3087,卓,3979
3088,茱,507
3089,凋,189
3090,滄,299
3091,窮,2833
3092,樺,3146
3093,鑼,628
3094,襄,1355
3095,楷,2145
3096,狙,510
3097,傭,637
3098,幟,548
3099,佬,275
3100,瑟,2597
3101,札,1213
3102,迦,251
3103,薰,986
3104,豹,3239
3105,侷,475
3106,拒,11669
3107,篤,660
3108,禪,1590
3109,姑,2915
3110,諒,3344
3111,齣,547
3112,遑,415
3113,叛,1815
3114,滲,1185
3115,驅,4347
3116,壤,1466
3117,恫,118
3118,黔,34
3119,驢,441
3120,顛,1974
3121,憧,293
3122,憬,431
3123,焱,112
3124,鑒,545
3125,孜,263
3126,奠,1138
3127,薈,235
3128,萃,1212
3129,拘,3363
3130,閩,462
3131,樵,62
3132,繡,1386
3133,迭,346
3134,遴,638
3135,曠,970
3136,瞻,5957
3137,婿,686
3138,閡,237
3139,胤,206
3140,熙,2984
3141,餃,1763
3142,侈,389
3143,儉,499
3144,圜,275
3145,賺,9052
3146,昔,1896
3147,騷,3928
3148,釘,1342
3149,秩,1702
3150,懼,3241
3151,炳,2325
3152,霹,509
3153,靂,509
3154,淞,90
3155,枒,15
3156,梢,238
3157,翩,270
3158,瑩,3885
3159,痴,923
3160,醜,3240
3161,嚮,774
3162,抹,5926
3163,憾,4256
3164,癡,1618
3165,擱,680
3166,檯,2573
3167,窄,1444
3168,囧,277
3169,冥,912
3170,貶,1057
3171,讖,26
3172,氾,367
3173,瀏,2679
3174,啾,779
3175,琉,1109
3176,裔,2726
3177,掏,1997
3178,債,6870
3179,羹,542
3180,腥,1008
3181,羶,52
3182,拇,747
3183,来,80
3184,餚,638
3185,詬,311
3186,妞,2571
3187,厭,4166
3188,鶩,143
3189,悔,3889
3190,姆,7464
3191,肅,1985
3192,掩,3026
3193,衷,1964
3194,剖,1702
3195,蹄,592
3196,戒,8090
3197,袍,2085
3198,腩,176
3199,蝴,1210
3200,蝶,2771
3201,鏤,325
3202,遐,339
3203,糰,837
3204,酪,1710
3205,崵,23
3206,鶯,1447
3207,謠,2403
3208,浴,5266
3209,胖,8952
3210,坤,2441
3211,蠕,409
3212,麽,1189
3213,糙,614
3214,糧,1523
3215,碳,3517
3216,勺,275
3217,糞,1014
3218,减,135
3219,玟,2676
3220,窈,182
3221,窕,187
3222,嘟,2053
3223,狠,4564
3224,嘿,1184
3225,️,155
3226,​,1063
3227,襬,455
3228,寸,2722
3229,胚,588
3230,褶,416
3231,披,3527
3232,∼,180
3233,脇,106
3234,拎,411
3235,廓,845
3236,闊,2048
3237,敘,4061
3238,輻,956
3239,墮,790
3240,惹,4438
3241,冤,1769
3242,侏,226
3243,蚊,2596
3244,琥,507
3245,珀,668
3246,緬,1853
3247,堊,38
3248,蜱,81
3249,蝨,222
3250,堀,274
3251,蔴,24
3252,荳,261
3253,昭,2722
3254,阳,18
3255,壠,12
3256,窯,497
3257,鋸,910
3258,砧,87
3259,勉,2356
3260,繹,948
3261,宸,1361
3262,駭,1935
3263,撰,1429
3264,棺,619
3265,矽,1556
3266,軌,7178
3267,·,1735
3268,躋,181
3269,虐,4091
3270,雇,2443
3271,罔,339
3272,哄,773
3273,嘶,358
3274,嗜,588
3275,喇,1976
3276,叭,1343
3277,秤,886
3278,喚,3744
3279,蜀,278
3280,莞,902
3281,頜,49
3282,顳,59
3283,顱,924
3284,畸,408
3285,并,45
3286,産,253
3287,曆,3540
3288,膾,311
3289,曜,668
3290,徽,1442
3291,叼,565
3292,煉,1537
3293,鵲,195
3294,寅,2520
3295,渤,214
3296,毆,3046
3297,稜,420
3298,褐,680
3299,蚌,96
3300,株,1107
3301,飪,410
3302,沾,3593
3303,媲,440
3304,筍,995
3305,岩,2994
3306,氯,341
3307,鉀,429
3308,拌,1970
3309,瓦,8612
3310,鞏,754
3311,鋁,1516
3312,綴,1224
3313,銅,5594
3314,鈕,911
3315,劣,2242
3316,汐,1345
3317,幌,421
3318,仟,197
3319,佰,394
3320,竿,969
3321,=,2264
3322,皂,948
3323,囡,116
3324,苑,2045
3325,眨,448
3326,醞,388
3327,錶,6299
3328,箋,91
3329,酵,1615
3330,寂,1535
3331,舵,225
3332,伐,1986
3333,珈,1023
3334,乍,994
3335,瞠,138
3336,拭,970
3337,啵,207
3338,誦,333
3339,咘,2121
3340,豈,1050
3341,暄,334
3342,茵,1772
3343,↔,13
3344,蔓,1335
3345,兌,3582
3346,遏,678
3347,稻,2612
3348,垮,1079
3349,稽,2419
